"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","ABCF2","1.154","4.240","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","LUZP2","0.942","4.236","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","GZMK","1.143","4.234","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","CHST3","1.143","4.231","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","FAM170B","-0.941","-4.229","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","NPTX1","1.151","4.229","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","DACT3","0.939","4.221","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","UNC5D","-0.935","-4.205","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","AHCTF1","-1.144","-4.202","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","CYP39A1","-0.934","-4.200","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","LINC00312","1.134","4.199","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","CFB","-0.934","-4.199","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","MFSD2A","1.133","4.194","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ECSCR","-1.131","-4.188","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","HOXC8","0.931","4.187","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","MARCO","0.931","4.185","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","SYNM","-1.130","-4.184","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","TMEM154","0.931","4.184","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","ESRP2","-1.138","-4.183","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","LYPD6B","1.129","4.179","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","FKTN","1.127","4.174","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ADRB1","1.127","4.171","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","EPS8","1.125","4.164","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","APOOL","-1.133","-4.162","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","NKX3-2","1.124","4.160","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","LGALS3","1.130","4.152","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","OGDHL","-1.121","-4.150","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","RHBDL3","0.923","4.149","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","NSRP1","1.129","4.147","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","GALNT12","1.119","4.144","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","DDO","1.117","4.134","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","TBX15","-0.919","-4.134","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","EPO","1.116","4.133","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","NDUFA4L2","1.115","4.129","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","MAP3K5","-1.122","-4.124","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CAPN7","1.122","4.123","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","GABRG3","0.914","4.112","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","RYR1","0.914","4.111","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","TMX3","-1.117","-4.104","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","PTPRJ","-0.911","-4.098","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ZNF596","-1.107","-4.098","False"
